distrito_cod;setor_cod;quadra_cod;lote_cod;unidade_cod;matricula;area_construida_unid;area_edicula;utilizacao;tipo;alinhamento;posicao;estrutura;cobertura;paredes;conservacao;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020;;inst_sanitaria;inst_eletrica
1;2;5;406;1;;61,2;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;52.407,12;;INT.SIMPL.;EMBUTIDA
1;2;5;408;1;;124,42;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;81.436,88;;INT.SIMPL.;EMBUTIDA
1;2;5;413;1;;77,35;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;46.109,33;;INT.SIMPL.;EMBUTIDA
1;2;5;423;1;;86,79;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;40.839,81;;INT.SIMPL.;EMBUTIDA
1;2;5;439;1;;260,26;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;151.418,73;;+1 INTERNA;EMBUTIDA
1;2;5;439;2;;132,2;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;77.840,03;;INT.SIMPL.;EMBUTIDA
1;2;5;456;1;;106,64;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;98.369,37;;INT.SIMPL.;EMBUTIDA
1;2;5;485;1;;142,79;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;67.210,27;;INT.SIMPL.;EMBUTIDA
1;2;5;485;2;;227;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;97.250,53;;INT.SIMPL.;EMBUTIDA
1;2;5;507;1;;319,11;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;177.681,38;;+1 INTERNA;EMBUTIDA
1;2;5;518;1;;206,1;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;185.895,04;;+1 INTERNA;EMBUTIDA
1;2;5;536;1;;309,29;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;213.098,70;;+1 INTERNA;EMBUTIDA
1;2;5;546;1;;124,53;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;72.614,53;;INT.SIMPL.;EMBUTIDA
1;2;6;28;1;;70;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;52.308,71;;INT.SIMPL.;EMBUTIDA
1;2;6;29;1;;6,63;0;Comercial;LOJA;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;3.264,14;;INEXISTE;APARENTE
1;2;6;29;2;;8,13;0;Comercial;LOJA;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;4.004,37;;INEXISTE;APARENTE
1;2;6;29;3;;16,42;0;Comercial;LOJA;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;8.086,84;;INEXISTE;APARENTE
1;2;6;29;4;;180,64;0;Comercial;LOJA;FUNDOS;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;88.957,94;;INEXISTE;APARENTE
1;2;6;29;5;;23;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;13.822,85;;INT.SIMPL.;EMBUTIDA
1;2;6;29;6;;48,36;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;29.025,75;;+1 INTERNA;EMBUTIDA
1;2;6;30;1;;59,47;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;45.281,19;;INT.SIMPL.;EMBUTIDA
1;2;6;32;1;;130,23;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;121.999,06;;+1 INTERNA;EMBUTIDA
1;2;6;32;2;;57,6;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;50.578,12;;INT.SIMPL.;EMBUTIDA
1;2;6;33;1;;167,83;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;128.982,21;;INT.SIMPL.;EMBUTIDA
1;2;6;33;2;;112,61;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;79.936,09;;INT.SIMPL.;EMBUTIDA
1;2;6;58;1;;110,54;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;56.754,76;;INT.SIMPL.;EMBUTIDA
1;2;6;58;2;;125,54;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;71.004,17;;INT.SIMPL.;EMBUTIDA
1;2;6;58;3;;230,81;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;ZINCO/PALH;ALVENARIA;;Tributável;Tributável;;118.504,38;;+1 INTERNA;EMBUTIDA
1;2;6;58;4;;63,19;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;25.851,41;;INT.SIMPL.;EMBUTIDA
1;2;6;80;1;;100,4;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;34.005,44;;INT.SIMPL.;EMBUTIDA
1;2;6;80;2;;50,19;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;16.999,07;;INT.COMPL.;EMBUTIDA
1;2;6;80;3;;89;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;33.907,18;;INT.SIMPL.;EMBUTIDA
1;2;6;80;4;;115,1;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;38.984,22;;INT.SIMPL.;EMBUTIDA
1;2;6;80;5;;48,57;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;16.450,51;;INT.SIMPL.;EMBUTIDA
1;2;6;95;1;;110;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;55.829,81;;INT.SIMPL.;EMBUTIDA
1;2;6;95;2;;110;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;55.829,81;;INT.SIMPL.;EMBUTIDA
1;2;6;116;1;;500,04;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;280.571,07;;INT.SIMPL.;EMBUTIDA
1;2;6;130;1;;181,74;0;Comercial;INDUSTRIA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;74.193,43;;INT.SIMPL.;EMBUTIDA
1;2;6;143;1;;134,02;0;Residencial;CASA;FRENTE;ISOLADA;METALICA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;89.815,40;;INT.SIMPL.;EMBUTIDA
1;2;6;158;1;;114,05;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;58.063,43;;INT.SIMPL.;EMBUTIDA
1;2;6;158;2;;108,31;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;61.497,83;;INT.SIMPL.;EMBUTIDA
1;2;6;228;1;;68,53;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;44.561,47;;INT.SIMPL.;EMBUTIDA
1;2;6;228;2;;67,01;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.572,85;;INT.SIMPL.;EMBUTIDA
1;2;6;228;3;;67,01;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.572,85;;INT.SIMPL.;EMBUTIDA
1;2;6;228;4;;67,61;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.453,42;;INT.SIMPL.;EMBUTIDA
1;2;6;228;5;;67,38;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.811,83;;INT.SIMPL.;EMBUTIDA
1;2;6;228;6;;67,56;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.928,19;;INT.SIMPL.;EMBUTIDA
1;2;6;242;1;;66;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;54.691,13;;INT.SIMPL.;EMBUTIDA
1;2;6;242;2;;231,74;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;170.451,51;;+1 INTERNA;EMBUTIDA
1;2;6;242;3;;63;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;52.205,62;;INT.SIMPL.;EMBUTIDA
1;2;6;279;1;;24,28;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;22.265,23;;INT.SIMPL.;EMBUTIDA
1;2;6;279;2;;164,29;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;125.717,21;;INT.SIMPL.;EMBUTIDA
1;2;6;279;3;;52,23;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;41.365,40;;INT.SIMPL.;EMBUTIDA
1;2;6;279;4;;20,23;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;18.057,30;;INT.SIMPL.;EMBUTIDA
1;2;6;279;5;;35,84;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.469,46;;INT.SIMPL.;EMBUTIDA
1;2;6;279;6;;56,4;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;57.393,65;;INT.SIMPL.;EMBUTIDA
1;2;6;279;7;;87,46;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;56.881,72;;INT.SIMPL.;EMBUTIDA
1;2;6;280;2;;90,2;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;39.889,32;;+1 INTERNA;EMBUTIDA
1;2;6;280;1;;38,32;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;29.567,44;;INT.SIMPL.;EMBUTIDA
1;2;6;285;1;;103,42;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;66.473,75;;INT.SIMPL.;EMBUTIDA
1;2;6;285;2;;224,72;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;94.560,25;;INT.SIMPL.;EMBUTIDA
1;2;6;285;3;;114,03;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.162,09;;+1 INTERNA;EMBUTIDA
1;2;6;290;1;;48,82;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;35.469,99;;INT.SIMPL.;EMBUTIDA
1;2;6;290;2;;89,69;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;56.810,85;;INT.SIMPL.;EMBUTIDA
1;2;6;290;3;;89,69;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;56.810,85;;INT.SIMPL.;EMBUTIDA
1;2;6;298;1;;70,42;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;57.356,86;;INT.SIMPL.;EMBUTIDA
1;2;6;298;2;;138,64;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;91.875,68;;+1 INTERNA;EMBUTIDA
1;2;6;310;1;;45,54;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;34.124,90;;INT.SIMPL.;EMBUTIDA
1;2;6;310;2;;97,6;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;75.764,33;;+1 INTERNA;EMBUTIDA
1;2;6;310;3;;102,55;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;79.607,61;;+1 INTERNA;EMBUTIDA
1;2;6;320;1;;94,5;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;106.673,34;;+1 INTERNA;EMBUTIDA
1;2;6;337;1;;33,52;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.557,52;;INT.SIMPL.;EMBUTIDA
1;2;6;337;2;;19,44;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;15.403,78;;INT.SIMPL.;EMBUTIDA
1;2;6;337;4;;24,84;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;19.682,61;;INT.SIMPL.;EMBUTIDA
1;2;6;337;5;;18,24;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;14.452,24;;INT.SIMPL.;EMBUTIDA
1;2;6;337;6;;71,33;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;56.514,95;;INT.SIMPL.;EMBUTIDA
1;2;6;337;7;;54,04;0;Residencial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;42.817,07;;INT.SIMPL.;EMBUTIDA
1;2;6;382;1;;20,46;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;19.052,40;;INT.SIMPL.;EMBUTIDA
1;2;6;383;1;;17,56;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;14.920,99;;INT.SIMPL.;EMBUTIDA
1;2;6;383;2;;79,54;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;46.586,04;;INT.SIMPL.;EMBUTIDA
1;2;6;383;3;;19,68;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;15.489,89;;INT.SIMPL.;EMBUTIDA
1;2;6;383;4;;19,98;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;15.727,78;;INT.SIMPL.;EMBUTIDA
1;2;6;383;5;;79,54;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;46.586,04;;INT.SIMPL.;EMBUTIDA
1;2;6;383;6;;94,62;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;27.709,27;;INT.SIMPL.;EMBUTIDA
1;2;6;383;7;;39;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;30.698,27;;INT.SIMPL.;EMBUTIDA
1;2;6;383;8;;45,76;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.626,15;;INT.SIMPL.;EMBUTIDA
1;2;6;383;9;;22,26;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;14.740,88;;INT.SIMPL.;EMBUTIDA
1;2;6;383;10;;57,94;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;28.647,94;;INT.SIMPL.;EMBUTIDA
1;2;6;383;12;;61,46;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;35.998,23;;INT.SIMPL.;EMBUTIDA
1;2;6;383;13;;52,38;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;41.232,02;;INEXISTE;EMBUTIDA
1;2;6;383;14;;27,12;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;21.349,01;;INT.SIMPL.;EMBUTIDA
1;2;6;383;15;;19,64;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;16.685,23;;INT.SIMPL.;EMBUTIDA
1;2;7;240;1;;1.530,00;0;Escolar;ESPECIAL;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Isento;Isento;;0;;+1 INTERNA;EMBUTIDA
1;2;7;294;1;;1.169,92;0;Residencial;ESPECIAL;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Isento;Tributável;;1.508.127,99;;+1 INTERNA;EMBUTIDA
1;2;8;30;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;11.662,50;;;
1;2;8;40;1;;107,1;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;43.758,88;;INT.SIMPL.;EMBUTIDA
1;2;8;76;1;;163,85;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;89.586,88;;INT.SIMPL.;EMBUTIDA
1;2;8;86;1;;61,11;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;21.261,76;;INT.SIMPL.;APARENTE
1;2;8;88;1;;69,23;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;31.194,56;;INT.SIMPL.;EMBUTIDA
1;2;8;108;1;;80;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;35.922,04;;INT.SIMPL.;EMBUTIDA
1;2;8;133;1;;52,35;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.633,08;;INT.SIMPL.;EMBUTIDA
1;2;8;174;1;;154,53;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;98.610,39;;INT.SIMPL.;EMBUTIDA
1;2;8;186;1;;67,39;0;Residencial;CASA;FUNDOS;GEMINADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;20.472,69;;INT.SIMPL.;EMBUTIDA
1;2;8;186;2;;61,75;0;Residencial;CASA;FRENTE;GEMINADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;19.339,12;;INT.SIMPL.;EMBUTIDA
1;2;8;200;1;;167;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;75.467,41;;INT.SIMPL.;EMBUTIDA
1;2;8;214;1;;135,03;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;89.893,01;;INT.SIMPL.;EMBUTIDA
1;2;8;228;1;;234,26;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;120.176,25;;INT.SIMPL.;EMBUTIDA
1;2;8;228;2;;433,68;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;165.566,52;;INT.SIMPL.;EMBUTIDA
1;2;8;242;1;;250,46;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;109.183,89;;+1 INTERNA;EMBUTIDA
1;2;9;13;1;;318,17;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;194.495,46;;+1 INTERNA;EMBUTIDA
1;2;9;28;1;;127,69;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;68.523,92;;INT.SIMPL.;EMBUTIDA
1;2;9;31;1;;91,89;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;66.489,59;;INT.SIMPL.;EMBUTIDA
1;2;9;44;1;;317,85;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;198.817,92;;+1 INTERNA;EMBUTIDA
1;2;9;44;2;;91;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;56.749,88;;INT.SIMPL.;EMBUTIDA
1;2;9;54;1;;102,07;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;24.676,27;;INT.SIMPL.;EMBUTIDA
1;2;9;61;1;;90;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;66.608,10;;INT.SIMPL.;EMBUTIDA
1;2;9;71;2;;287,47;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;168.934,55;;INT.SIMPL.;EMBUTIDA
1;2;9;83;1;;165,96;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;74.844,22;;INT.SIMPL.;EMBUTIDA
1;2;9;89;1;;140;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;81.669,67;;INT.SIMPL.;EMBUTIDA
1;2;9;102;1;;190,74;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;64.878,98;;INT.SIMPL.;EMBUTIDA
1;2;9;136;1;;151,88;0;Comercial;TELHEIRO;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;49.237,95;;INEXISTE;APARENTE
1;2;9;145;1;;90,43;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;55.349,85;;INT.SIMPL.;EMBUTIDA
1;2;9;155;1;;97,9;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;55.500,22;;INT.SIMPL.;EMBUTIDA
1;2;9;155;2;;84,98;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.188,28;;INT.SIMPL.;EMBUTIDA
1;2;9;165;1;;35,84;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;16.807,17;;INT.SIMPL.;EMBUTIDA
1;2;9;174;1;;95,05;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;48.004,66;;INT.SIMPL.;EMBUTIDA
1;2;9;200;1;;99,74;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;63.731,65;;INT.SIMPL.;EMBUTIDA
1;2;9;210;1;;85,7;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;16.933,18;;INT.SIMPL.;EMBUTIDA
1;2;9;219;1;;68,68;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;29.499,70;;INT.SIMPL.;EMBUTIDA
1;2;9;221;1;;128,3;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;40.272,56;;INT.SIMPL.;EMBUTIDA
1;2;9;231;1;;90,82;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;40.750,07;;INT.SIMPL.;EMBUTIDA
1;2;9;240;1;;159;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;74.765,70;;INT.SIMPL.;EMBUTIDA
1;2;9;252;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;30.151,45;;;
1;2;9;255;1;;60;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;32.811,81;;INT.SIMPL.;EMBUTIDA
1;2;9;269;1;;64,18;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;26.353,31;;INT.SIMPL.;EMBUTIDA
1;2;9;269;2;;61;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;26.837,91;;INT.SIMPL.;EMBUTIDA
1;2;9;308;1;;88,62;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;32.191,06;;INT.SIMPL.;EMBUTIDA
1;2;9;308;2;;72,19;0;Residencial;GALPAO;FUNDOS;GEMINADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;22.671,69;;INT.SIMPL.;APARENTE
1;2;9;321;1;;69,53;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;26.913,89;;INT.SIMPL.;EMBUTIDA
